Catégorie,Sous-Catégorie,Fournisseur,MOQ,Pays/Usine,Temps d'échantillon,Temps de production,Certifications,Marques,Contact,Lien (Website)
👕 INDE \/ PAKISTAN..,,Bhartiya,Vêtements et accessoires en cuir et vêtements en textile pour femme et homme,NA,Inde,Sur mesure,Sur mesure,,"Ralph Lauren, ASOS, Levis, Ted baker, Timberlet.",bhartiya@bhartiya.com
👕 INDE \/ PAKISTAN..,,BHL Sports,"Streetwear, Vêtements de sport, Vêtements d'équipe et Accessoires",NA,Pakistan,Sur mesure,Sur mesure,,"DC, Super Fish, Soccer W.",info@bahlolintl.com
👕 INDE \/ PAKISTAN..,,Billoomi Fashion,"Vêtements femme, Vêtements homme, Vêtements enfant",1000pcs,Inde,Sur mesure,Sur mesure,"GOTS, Fairtrade, BCI, OCS 100, OCS Blended, Oeko-Tex ETC.",NA,Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,Bills,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,,"Sears, Wal-Mart, Costco, Winners, Levis, Russell, C & A, Sam's Club, Outkast, VF Corporation, Wrangler, Lee & Cortee Inglees.",sales@bills-inc.pk
👕 INDE \/ PAKISTAN..,,Bombay Rayon Fashion Ltd.,"Boutons, vêtements, fils, vente au détail, tissus",NA,Inde,Sur mesure,Sur mesure,"OCS, Fairtrade, SA 8000, ISO 14001",NA,Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,C S Textile,Textiles de maison,NA,Inde,Sur mesure,Sur mesure,"Fairtrade, Oeko-Tex, SMETA, ICEA, Sedex, GOTS etc.",NA,info@cstextile.in
👕 INDE \/ PAKISTAN..,,Cheer Sagar,Vêtements femme,QMC flexible,Inde,Sur mesure,Sur mesure,"SMETA, ISO 9001",NA,it@cheersagarexports.com
👕 INDE \/ PAKISTAN..,,Cotton Monk,"Vêtements femme, Vêtements homme",NA,Inde,Sur mesure,Sur mesure,,NA,hello@cottonmonk.com
👕 INDE \/ PAKISTAN..,,Creative Apparels,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,"GOTS, BSCI, Sedex, Inditex, WRAP, OCS 100, Oeko-Tex, ISO 9001, C-TPAT","Bershka, Diverse, Celio, Enza, Forever 21, Matalan, Antigua, Everlast, Pull & Bear etc.",khalid@creativeapparels.com
👕 INDE \/ PAKISTAN..,,DBL Group,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,,"H&M, Walmart, George, Puma, Espirit,  G - star, Hugo Boss, Target, Guess, Zaleto etc.",info@dbl-group.com
👕 INDE \/ PAKISTAN..,,Delta Garments,"Jean, Vêtements en sergé",NA,Pakistan,Sur mesure,8 semaines,,"Pretty Little Thing, Footasylum, Matalan, JD, Primark, NEXT, Lee Cooper.",Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,Dhaka Fareast Ltd.,"Vêtements de travail, Vêtements de sport, Vêtements fashion, Vêtements basiques",500,Bangladesh,Sur mesure,Sur mesure,"SMETA, BSCI, Oeko-Tex, etc.","1832, Grolls, Gesto, Epic Sports, Pinewood, Promus Garement Lab, Staples, Jula, Sweet Skateboards etc.",info@dhakafareast.com
👕 INDE \/ PAKISTAN..,,Dress Code Apparels,Vêtements femme,Pas de QMC pour la production d'échantillons,Inde,Sur mesure,Sur mesure,,NA,swati@dresscode.in
👕 INDE \/ PAKISTAN..,,Eastern Garments,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,"BSCI, WRAP, Oeko-Tex, URS, GSV.","Carrefour, Under Armour, Champion, Fanatics, Russel Athletic, Hannes Brets etc.",info@eastern-garments.com
👕 INDE \/ PAKISTAN..,,Echotex,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,"GOTS, Oeko-Tex, ISO 14001, ISO 9001, ISO 18001 etc.","Zara, Amazon, Asos, Bershka, New Look, Primark, Sainsbury's, Wax London, White Stuff, Varner etc.",Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,Epyllion Group,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,"Sedex, ISO 9001, ISO 14001, OCS 100, RCS, Oeko-tex, GRS, GOTS etc",NA,info@epylliongroup.com
👕 INDE \/ PAKISTAN..,,Everytex,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,,NA,info@everytex.com.
👕 INDE \/ PAKISTAN..,,Experto,"Vêtements femme, Vêtements homme",Pas de QMC,Pakistan,Sur mesure,Sur mesure,"ISO 9001, ISO 14001, ISO 45001, C-TPAT, WRAP, SCS, SQP, SLCP.",NA,info@expertowears.com
👕 INDE \/ PAKISTAN..,,Extreme Sportswear,Vêtements de fitness pour femme et homme,100,Pakistan,Sur mesure,Sur mesure,"ISO 9001, ISO 14001,",NA,sales@xsportswears.com
👕 INDE \/ PAKISTAN..,,Fakir Apparels,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,"ISO 14001, Sedex, BSCI, OCS, GOTS + many more.","Mango, Next, H&M, Primark, Inditex, Asmara, Weekday, Cos, S. Oliver, Woolworths, Spirit + more.",info@fakirapparels.com
👕 INDE \/ PAKISTAN..,,Fashion Villaz,"Vestes, chemises, pulls, vêtements de travail jetables et réutilisables",NA,Pakistan,Sur mesure,Sur mesure,"GRS, ISO 9001, ISO 45001, Sedex",NA,info@fashionvillaz.com
👕 INDE \/ PAKISTAN..,,Fibril,"Vêtements femme, Vêtements homme, Vêtements enfant",Faible QMC,Bangladesh,Sur mesure,Sur mesure,,NA,info@fibril.org
👕 INDE \/ PAKISTAN..,,FMT Garments,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,"WRAP, SMETA",NA,jawaid.iqbal@fmtgarments.com
👕 INDE \/ PAKISTAN..,,Garment Factory Bangladesh,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,,"H&M, Adidas, Reebok, etc.",info@garmentfactorybangladesh.com
👕 INDE \/ PAKISTAN..,,Gokaldas,"Vêtements femme, Vêtements homme",NA,Inde,Sur mesure,Sur mesure,"GRS, BCI, FSC, RCS, SMETA, GOTS, OCS, Higg Index","Carhartt, ASOS, Puma, GAP & Columbia",info@gokaldasexports.com
👕 INDE \/ PAKISTAN..,,Goodwill Fabrics,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Inde,Sur mesure,Sur mesure,"Fairtrade, Oeko-Tex, Sedex, Higg Index, WRAP, BSCI, GOTS, GRS, OCS 100","Miss Selfridge, Marc O Polo, Tailored Brets, Warehouse,",info@goodwillfabrics.com
👕 INDE \/ PAKISTAN..,,Ha-meem Group,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,,"VF, Napapijri, Tommy Hilfiger, Zara, American Eagle, Abercrombie & Fitch, Tom Tailor, Next, H&M",delwar@hameemgroup.com
👕 INDE \/ PAKISTAN..,,Image Garments,"Spécialisé dans les tissus tricotés tels que les polos, les sweat-shirts, les vestes et les pantalons cargo","1 000 pièces par style et par couleur, 50 pièces par taille pour les vêtements sur mesure et 100 pièces par couleur, 30 pièces par taille pour les vêtements prêts à être expédiés rapidement.",Pakistan,Sur mesure,60 - 90 jours,"OCS, Oeko-Tex, GRS, WRAP, Sedex, SGS",NA,Inquiries@ImageGarments.com
👕 INDE \/ PAKISTAN..,,Indo Slate,Vêtements femme et Vêtements enfant,NA,Inde,Sur mesure,Sur mesure,"Oeko-Tex, BCI, BSCI, GOTS, ICS, CTPAT",NA,contact@indoslate.com
👕 INDE \/ PAKISTAN..,,Inqube,Vêtements pour hommes et femmes : vêtements intimes et tricots techniques.,NA,Sri Lanka,Sur mesure,Sur mesure,,"Victoria's Secret, Under Armour, Pink, PVH, Lululemon, Gap, Uniqlo, Marks et Spencer, amongst other brets.",info@inqube.com
👕 INDE \/ PAKISTAN..,,Interloop,"Bonneterie, Jean, Vêtements de sport, Fils,",NA,Pakistan,Sur mesure,Sur mesure,"USGBC, SMETA, BCI, The Jeans Redesign, WRAP, Higg Index + many more.","Gymshark, Gerber, Zara, Uniqlo, H&M, Levis, Guess Jeans, Hugo Boss, Puma, Nike, Adidas",info@interloop-eu.com
👕 INDE \/ PAKISTAN..,,Kay & Emms,"Vêtements femme, Vêtements homme",NA,Pakistan,Sur mesure,Sur mesure,"GRS, OCS 100, OCS Blended, RCS 100, RCS Blended, GOTS, ISO 9001, WRAP, BSCI, SMETA, etc.","Forever 21, Zara, Bershka, Pull & Bear, Anthropologie",info@bestoftheknits.com
👕 INDE \/ PAKISTAN..,,KH Group,Accessoires et chaussures en cuir,NA,Inde,Sur mesure,Sur mesure,"ISO 9001, Higg Index, SA 800, LWG","Prada, Micharel Kors, Ralph Lauren, Coach, Armani, Kate Spade.",khgroups@khindia.com
👕 INDE \/ PAKISTAN..,,Kitex Garments,Vêtements pour enfants,NA,Inde,Sur mesure,Sur mesure,,NA,kgl@kitexgarments.com
👕 INDE \/ PAKISTAN..,,Klash,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,"ISO 9001, WRAP, Aitex","M&S, Fatface, American Eagle, Next, Debenhams, Sainsburys, George, Tesco, Burton Vêtements homme etc.",colin@klashclothing.com
👕 INDE \/ PAKISTAN..,,Label Saasha,Vêtements femme,NA,Inde,Sur mesure,Sur mesure,,NA,labelsaasha@gmail.com
👕 INDE \/ PAKISTAN..,,Lahore Fashions,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,Oeko-Tex,"Next, Mango, JD, Dunnes, Topman, Dunlop, Burton Vêtements homme, mothercare.",info@lahorefashions.com
👕 INDE \/ PAKISTAN..,,Loyal Textiles,"Vêtements d'entreprise, vêtements d'hôpital, vêtements d'hôtel, vêtements de protection, vêtements de travail",NA,Inde,Sur mesure,Sur mesure,"ISO 9001, ISO 14001, SA 8000, GOTS, BCI, GRS, WRAP etc.",NA,Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,Mandhana,"Vêtements femme, Vêtements homme",NA,Inde,Sur mesure,Sur mesure,"Oeko-Tex, BCI, FSC, Viscose, Tencel, Lenzing","Tommy Hilfiger, FCRoyaume-Uni, RIP CURL, Gin Tonic, Pepe Jeans & NewYorker etc.",info@gbglobal.in
👕 INDE \/ PAKISTAN..,,Masood,"Vêtements femme, Vêtements homme",NA,Pakistan,Sur mesure,Sur mesure,,"Tommy Hilfiger, Adidas, Walmart, Mango, Gymshark, H&M, Pull&Bear, Quiksilver, DC, Roxy etc.",waqasahmad@mtmho.com
👕 INDE \/ PAKISTAN..,,Matrix Clothing,"Vêtements femme, Vêtements homme",NA,Inde,Sur mesure,Sur mesure,"ISO 50001, Oeko-Tex, Higg Index, OCS, BCI + more on the website.","Napapijri, Ralph Lauren, The North Face, Superdry, Timberlet & Dickies.",info@matrixclothing.in
👕 INDE \/ PAKISTAN..,,Men Rocks,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Inde,Sur mesure,Sur mesure,,"Amazon, Meesho, Flipkart, Udaan, Myntra",info@menrocks.in
👕 INDE \/ PAKISTAN..,,Minmax Textile,"Vêtements femme, Vêtements homme, Vêtements enfant",Flexible MOQS,Bangladesh,Sur mesure,Sur mesure,,NA,info@minmaxst.com
👕 INDE \/ PAKISTAN..,,Modelama Exports,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Inde,Sur mesure,Sur mesure,"BCI, GOTS, Oeko-Tex, Sedex, GSV, BSCI.","Ralph Lauren, Nordstrom, H&M, Tommy Hilfiger, American Eagle, Marks & Spencers etc.",info@modelama.com
👕 INDE \/ PAKISTAN..,,Nath Brothers,"Vêtements femme et Vêtements enfant, linge de maison, Sacs et tissus",NA,Inde,Sur mesure,Sur mesure,,NA,sales@nathbrothers.com
👕 INDE \/ PAKISTAN..,,NG Apparels,"Vêtements femme, Vêtements homme, Vêtements enfant",QMC variable,Inde,Sur mesure,Sur mesure,GOTS,"New Balance, Nordstrom, Carrefour Burlington, Zero tolerance, Evemen, Eco Equestrian, Bulforio, etc.",Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,Nishat Apparel,"Vêtements femme, Textiles de maison, Linge",NA,Pakistan,Sur mesure,Sur mesure,,"Primark, Lyle & Scott, US Polo ASSN",info@nishatmills.com
👕 INDE \/ PAKISTAN..,,Nizam Apparel,"Jean et non jean pour femme, homme et enfant",NA,Pakistan,Sur mesure,Sur mesure,"GRS, RCS 100, Sedex, WRAP, WWF.",NA,Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,No Name,"Vêtements femme, Vêtements homme, Vêtements enfant",Faible QMC,Inde,Sur mesure,Sur mesure,"ISO 9001, SGS, Sedex, Better Cotton, GOTS etc.",NA,Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,Noorain,"Tricots, Vêtements de sport, Uniforme, Jean, Vestes, Vêtements de travail, Sacs, Serviettes, Textiles de maison, Accessoires",NA,Pakistan,Sur mesure,Sur mesure,,"US Polo, Avirex, Canterbury, Black Label, Shopko, Rocca wear, Ecko, Berne Apparel, Paul Frank etc.",ahmad@noorain.eu
👕 INDE \/ PAKISTAN..,,Nova Palm Group,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,,NA,info@novapalm.com
👕 INDE \/ PAKISTAN..,,Organic & More,Vêtements femme et Vêtements enfant,NA,Inde,Sur mesure,Sur mesure,"GOTS, SEDEX, Oeko-Tex, GRS, Star Export House, ISO 9001",NA,shikha@organicandmore.com
👕 INDE \/ PAKISTAN..,,Orient Apparel,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,,"Splash, Medicine, Jeans Fritz, Dillards, Sublevel etc.",mailto:info@orient-apparel.com
👕 INDE \/ PAKISTAN..,,Orient Craft,"Tissés, tricots, Jeans et vêtements décontractés, pulls, ameublement, design, broderie et dentelles",NA,Inde,Sur mesure,Sur mesure,"ISO 9001, ISO 14001, C-100, GSV etc.","Free People, Anthropologie, Monsoon, The White Company, Kohls, Zara Home, Banana Republic etc.",info@orientknits.com
👕 INDE \/ PAKISTAN..,,Pacific Jeans,Jean,NA,Bangladesh,Sur mesure,Sur mesure,"Leed, The Jeans Re-design, GOTS, OCS, GRS, BCI, Higg Index, Sedex + more.","Uniqlo, Zara, H&M, Wrangler, Lee, Asos, American Eagle, Mango, Mustang, River Islet, Marks & Spencers + more.",info@pacificjeans.com
👕 INDE \/ PAKISTAN..,,Pearl Global,"Maille, Tissage, Jean, Vêtements d'extérieur, Vêtements de sport, Vêtements de nuit, Vêtements pour enfants, Vêtements de travail",NA,Inde,Sur mesure,Sur mesure,"GOTS, OCS, GRS, Oeko-Tex",NA,Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,Plummy Fashions Ltd.,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,,"Tommy Hilfiger, Guess, Zara, Juicy Couture, NEXT, CK, DKNY, Sergio Taccinni, Freddy etc.",info@plummyfashions.com
👕 INDE \/ PAKISTAN..,,Posh Garments,"Vêtements femme, Vêtements homme, Vêtements enfant",Production à grande échelle,Bangladesh,Sur mesure,Sur mesure,"RSC, BSCI, Sedex, ICS, European Flax,  Better Work, GOTS, GRS, OCS 100 etc.","Lee, US Polo ASSN, La Halle, Guess, Adler, Falabella, Jeans Fritz, Trampoline, New Yorker etc.",info@poshgarments.com
👕 INDE \/ PAKISTAN..,,PTC,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,,NA,ptc@primetradingcompany.com
👕 INDE \/ PAKISTAN..,,Radnik Exports,"Vêtements fashion, produits d'équipement actif, vêtements de sport, uniformes, accessoires, produits de sécurité et de survie.",NA,Inde,Sur mesure,Sur mesure,,"Tommy Hilfiger, Ralph Lauren, Benetton, Marls & Spencers, H&M, Guess.",info@radnikexports.com
👕 INDE \/ PAKISTAN..,,Rainbow Textile,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,"Amfori, Oeko-tex, Sedex etc.",NA,923218298855
👕 INDE \/ PAKISTAN..,,Rajby Textiles,Jean,NA,Pakistan,Sur mesure,Sur mesure,"Higg Index, Oeko-Tex, Better Cotton, GRS, Clean Chain, WRAP, GOTS, RCS, OCS Blended etc.","H&M, Next, George, Calliope, New Yorker, Auchan, Kiabi, Takko Fashion, Tom Tailor etc.",info@rajbytextiles.com
👕 INDE \/ PAKISTAN..,,Riddle Apparel,"Vêtements femme, Vêtements homme",Faible QMC,Pakistan,Sur mesure,Sur mesure,,NA,riddleapparel@hotmail.com
👕 INDE \/ PAKISTAN..,,Rijiz,"Vêtements de sport, Vêtements de fitness, Streetwear, Vestes, Shorts",NA,Pakistan,Sur mesure,30 jours,,NA,exportrijiz@gmail.com
👕 INDE \/ PAKISTAN..,,Rupa,"Vêtements femme, Vêtements homme",NA,Inde,Sur mesure,Sur mesure,,"Frontline, Euro, Bumchums, Torrido, Thermocot, Softline, et Jon.",franchisee.enquiry@rupa.co.in
👕 INDE \/ PAKISTAN..,,Samad Apparel,"Extérieur, Jean, Sergé",NA,Pakistan,Sur mesure,Sur mesure,"Oeko-Tex, WRAP, GOTS, BSCI, ISO 14001, C-TPAT, ISO 9001.",NA,marketing@samadapparel.com
👕 INDE \/ PAKISTAN..,,Savi Leathers,Vêtements et accessoires en cuir,NA,Inde,Sur mesure,Sur mesure,"Sedex, ISO 9001, BSCI, SECU","Ralph lauren, Michael Kors, Harley Davidson, Guess.",info@savileathers.in
👕 INDE \/ PAKISTAN..,,Shahi,"bas en sergé, tissés souples, Tricots.",NA,Inde,Sur mesure,Sur mesure,"BCI, Oeko-Tex, GOTS, RCS, OCS 100, Higg Index, SGS etc.","Carhartt, Ralph Lauren, GAP, Levis, Uniqlo, Nike, Michael Kors, H&M, Vans",delhi@shahi.co.in
👕 INDE \/ PAKISTAN..,,Siatex,"Vêtements femme, Vêtements homme",Flexible MOQS,Bangladesh,Sur mesure,Sur mesure,"BSCI, Sedex, Oeko-Tex, BKMEA,",NA,sales@siatex.com
👕 INDE \/ PAKISTAN..,,Siddiqsons Limited,"Jean, Textiles de maison, Vêtements et Tricots",NA,Pakistan,Sur mesure,Sur mesure,,NA,info@siddiqsonsgroup.com
👕 INDE \/ PAKISTAN..,,Snowtex Group,"Vêtements d'extérieur, Vêtements de sport",NA,Bangladesh,Sur mesure,Sur mesure,,NA,http://www.snowtex.org
👕 INDE \/ PAKISTAN..,,Softwood Textiles,"Jeanwear, Tricots, Vestes, Textiles de maison, Tissus, Vêtements de travail.",NA,Pakistan,Sur mesure,Sur mesure,"Sedex, BSCI, BCI, Oeko-Tex, GIZ","Boston, Moodo, Armet Thiery, Jules, Takko Fashion, Tiffosi, Bizzbee, Brice etc.",info@softwoodtextiles.com
👕 INDE \/ PAKISTAN..,,Soorty,Denim,NA,Pakistan,Sur mesure,Sur mesure,,NA,contactus@soorty.com
👕 INDE \/ PAKISTAN..,,Square Fashions Ltd.,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,"Oeko-Tex, Supima, ISO 9001, ISO 14001, BCI, Fairtrade etc.","Lee, Hugo Boss, Napapijri, VF, Puma, Marks & Spencers, Timberlet, New Era etc.",infor@squaregroup.com
👕 INDE \/ PAKISTAN..,,Standard Group,"Vêtements femme, Vêtements homme",NA,Bangladesh,Sur mesure,Sur mesure,,"Old Navy, Uniqlo, M&S, Tommy Hilfiger, The Children's Place, Carhartt, Canadian Tape, American Eagle etc.",info@standard-group.com
👕 INDE \/ PAKISTAN..,,Style Textile,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,,"Reebok, Nike, Zara, Victorias Secret, Adidas, Tommy Hilfiger, Calvin Klein, GAP, Haggar, Levis etc.",Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,Sutlej Textiles,Fils et textiles d'intérieur,NA,Inde,Sur mesure,Sur mesure,ISO 9001,"JCPenney, Pantaloons, Marks & Spencers, Westside, Jockey, Arvind etc.",info@sutlejtextiles.com
👕 INDE \/ PAKISTAN..,,Synerg,"Vêtements femme, Vêtements homme, Vêtements enfant",300,Inde,Sur mesure,Sur mesure,"Oeko-Tex, Sedex, GOTS, SAI","Minoti, Bgood Stores, Eastern mountain sports etc.",sales@thesynerg.com
👕 INDE \/ PAKISTAN..,,TEAM,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,"LEED Gold Certified, ACCORD, WRAP Gold, BSCI, SEDEX, GOTS, C- TPAT, OEKO- TEX, et GRS","O'Neill, Bershka, Zara, Mango, Next, Colins, Costco, Stradivarius, Inter sport, OVS etc.",info@team.com.bd
👕 INDE \/ PAKISTAN..,,The Odd Factory,Vêtements femme,25,Inde,Sur mesure,Sur mesure,,NA,info@theoddfactory.com
👕 INDE \/ PAKISTAN..,,United Garments,"Vêtements femme, Vêtements homme",NA,Pakistan,Sur mesure,Sur mesure,,"Debenhams, Selfridges, Next, Mothercare, Shoeby, Hema, North Star, Sonneti, Blancheporte, River Islet etc.",owais_khan@unitedgarments.com
👕 INDE \/ PAKISTAN..,,Urmi Group,"Vêtements de sport, Vêtements de nuit",NA,Bangladesh,Sur mesure,Sur mesure,"WRAP, OCS, GOTS, Oeko-Tex, ICS, GRS, Better Work, Accord + more.","Uniqlo, Puma, H&M, Marks & Spencers, Decathlon, Stadium Outlet + many more.",Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,Vishvas,Vêtements femme,NA,Inde,Sur mesure,Sur mesure,"GOTS, BCI, Amfori, GRS, FSC, Higg Index, Ecovero","Mango, Inditex, NA-KD, Sfera, Conbipel, Promod, OVS, Buffalo",info@vishvas.asia
👕 INDE \/ PAKISTAN..,,ZK International,"Vêtements femme, Vêtements homme, Vêtements enfant",50,Pakistan,Sur mesure,2 - 3 semaines,"Sedex, GOTS, ISO 9001.",NA,info@zkinternational.com
